月份,月销量,月销量排名,月销量排名链接,占厂商份额,在厂商排名,厂商所有车型当月销量链接,在紧凑车排名,所有紧凑车当月销量链接
2021-11,78,463,https://xl.16888.com/style-202111-202111-1.html,0.08%,14,https://xl.16888.com/f/57329/history-202111-202111-1.html,50,https://xl.16888.com/level-6-202111-202111-1.html
2021-10,--,--,https://xl.16888.com/style-202110-202110-1.html,--,--,https://xl.16888.com/f/57329/history-202110-202110-1.html,--,https://xl.16888.com/level-6-202110-202110-1.html
2021-09,199,393,https://xl.16888.com/style-202109-202109-1.html,0.25%,14,https://xl.16888.com/f/57329/history-202109-202109-1.html,50,https://xl.16888.com/level-6-202109-202109-1.html
2021-08,--,--,https://xl.16888.com/style-202108-202108-1.html,--,--,https://xl.16888.com/f/57329/history-202108-202108-1.html,--,https://xl.16888.com/level-6-202108-202108-1.html
2021-07,57,414,https://xl.16888.com/style-202107-202107-1.html,0.10%,14,https://xl.16888.com/f/57329/history-202107-202107-1.html,50,https://xl.16888.com/level-6-202107-202107-1.html
2021-06,157,393,https://xl.16888.com/style-202106-202106-1.html,0.32%,12,https://xl.16888.com/f/57329/history-202106-202106-1.html,40,https://xl.16888.com/level-6-202106-202106-1.html
2021-05,440,334,https://xl.16888.com/style-202105-202105-1.html,0.97%,11,https://xl.16888.com/f/57329/history-202105-202105-1.html,33,https://xl.16888.com/level-6-202105-202105-1.html
2021-04,28,457,https://xl.16888.com/style-202104-202104-1.html,0.06%,16,https://xl.16888.com/f/57329/history-202104-202104-1.html,51,https://xl.16888.com/level-6-202104-202104-1.html
2021-03,1030,253,https://xl.16888.com/style-202103-202103-1.html,2.77%,9,https://xl.16888.com/f/57329/history-202103-202103-1.html,26,https://xl.16888.com/level-6-202103-202103-1.html
2020-08,--,--,https://xl.16888.com/style-202008-202008-1.html,--,--,https://xl.16888.com/f/57329/history-202008-202008-1.html,--,https://xl.16888.com/level-6-202008-202008-1.html
2020-07,--,--,https://xl.16888.com/style-202007-202007-1.html,--,--,https://xl.16888.com/f/57329/history-202007-202007-1.html,--,https://xl.16888.com/level-6-202007-202007-1.html
2020-06,--,--,https://xl.16888.com/style-202006-202006-1.html,--,--,https://xl.16888.com/f/0/history-202006-202006-1.html,--,https://xl.16888.com/level-6-202006-202006-1.html
2020-05,--,--,https://xl.16888.com/style-202005-202005-1.html,--,--,https://xl.16888.com/f/57329/history-202005-202005-1.html,--,https://xl.16888.com/level-6-202005-202005-1.html
2020-04,--,--,https://xl.16888.com/style-202004-202004-1.html,--,--,https://xl.16888.com/f/57329/history-202004-202004-1.html,--,https://xl.16888.com/level--202004-202004-1.html
2020-03,--,--,https://xl.16888.com/style-202003-202003-1.html,--,--,https://xl.16888.com/f/57329/history-202003-202003-1.html,--,https://xl.16888.com/level-6-202003-202003-1.html
2020-02,--,--,https://xl.16888.com/style-202002-202002-1.html,--,--,https://xl.16888.com/f/57329/history-202002-202002-1.html,--,https://xl.16888.com/level-6-202002-202002-1.html
2020-01,--,--,https://xl.16888.com/style-202001-202001-1.html,--,--,https://xl.16888.com/f/57329/history-202001-202001-1.html,--,https://xl.16888.com/level-6-202001-202001-1.html
2019-12,--,--,https://xl.16888.com/style-201912-201912-1.html,--,--,https://xl.16888.com/f/57329/history-201912-201912-1.html,--,https://xl.16888.com/level-6-201912-201912-1.html
2018-12,2096,237,https://xl.16888.com/style-201812-201812-1.html,3.49%,10,https://xl.16888.com/f/57329/history-201812-201812-1.html,22,https://xl.16888.com/level-6-201812-201812-1.html
2018-11,1020,309,https://xl.16888.com/style-201811-201811-1.html,2.05%,10,https://xl.16888.com/f/57329/history-201811-201811-1.html,32,https://xl.16888.com/level-6-201811-201811-1.html
2018-10,389,367,https://xl.16888.com/style-201810-201810-1.html,0.83%,10,https://xl.16888.com/f/57329/history-201810-201810-1.html,41,https://xl.16888.com/level-6-201810-201810-1.html
2018-09,1508,250,https://xl.16888.com/style-201809-201809-1.html,3.35%,9,https://xl.16888.com/f/57329/history-201809-201809-1.html,26,https://xl.16888.com/level-6-201809-201809-1.html
2018-08,397,342,https://xl.16888.com/style-201808-201808-1.html,0.97%,11,https://xl.16888.com/f/57329/history-201808-201808-1.html,38,https://xl.16888.com/level-6-201808-201808-1.html
2018-07,287,358,https://xl.16888.com/style-201807-201807-1.html,0.78%,11,https://xl.16888.com/f/57329/history-201807-201807-1.html,42,https://xl.16888.com/level-6-201807-201807-1.html
2018-06,243,382,https://xl.16888.com/style-201806-201806-1.html,0.66%,11,https://xl.16888.com/f/57329/history-201806-201806-1.html,51,https://xl.16888.com/level-6-201806-201806-1.html
2018-05,285,379,https://xl.16888.com/style-201805-201805-1.html,0.77%,9,https://xl.16888.com/f/57329/history-201805-201805-1.html,50,https://xl.16888.com/level-6-201805-201805-1.html
2018-03,249,382,https://xl.16888.com/style-201803-201803-1.html,0.59%,11,https://xl.16888.com/f/57329/history-201803-201803-1.html,50,https://xl.16888.com/level-6-201803-201803-1.html
2018-02,5,433,https://xl.16888.com/style-201802-201802-1.html,0.02%,12,https://xl.16888.com/f/57329/history-201802-201802-1.html,62,https://xl.16888.com/level-6-201802-201802-1.html
2018-01,29,428,https://xl.16888.com/style-201801-201801-1.html,0.07%,10,https://xl.16888.com/f/57329/history-201801-201801-1.html,58,https://xl.16888.com/level-6-201801-201801-1.html
2017-12,3818,194,https://xl.16888.com/style-201712-201712-1.html,7.45%,6,https://xl.16888.com/f/57329/history-201712-201712-1.html,18,https://xl.16888.com/level-6-201712-201712-1.html
2017-11,1416,286,https://xl.16888.com/style-201711-201711-1.html,3.11%,10,https://xl.16888.com/f/57329/history-201711-201711-1.html,32,https://xl.16888.com/level-6-201711-201711-1.html
2017-10,1016,315,https://xl.16888.com/style-201710-201710-1.html,2.90%,9,https://xl.16888.com/f/57329/history-201710-201710-1.html,36,https://xl.16888.com/level-6-201710-201710-1.html
2017-09,156,422,https://xl.16888.com/style-201709-201709-1.html,0.48%,13,https://xl.16888.com/f/57329/history-201709-201709-1.html,55,https://xl.16888.com/level-6-201709-201709-1.html
2017-08,165,391,https://xl.16888.com/style-201708-201708-1.html,0.56%,12,https://xl.16888.com/f/57329/history-201708-201708-1.html,55,https://xl.16888.com/level-6-201708-201708-1.html
2017-07,189,377,https://xl.16888.com/style-201707-201707-1.html,0.67%,12,https://xl.16888.com/f/57329/history-201707-201707-1.html,54,https://xl.16888.com/level-6-201707-201707-1.html
2017-06,723,304,https://xl.16888.com/style-201706-201706-1.html,2.29%,10,https://xl.16888.com/f/57329/history-201706-201706-1.html,43,https://xl.16888.com/level-6-201706-201706-1.html
2017-05,652,310,https://xl.16888.com/style-201705-201705-1.html,2.18%,11,https://xl.16888.com/f/57329/history-201705-201705-1.html,42,https://xl.16888.com/level-6-201705-201705-1.html
2017-04,821,286,https://xl.16888.com/style-201704-201704-1.html,2.70%,10,https://xl.16888.com/f/57329/history-201704-201704-1.html,39,https://xl.16888.com/level-6-201704-201704-1.html
2017-03,1067,266,https://xl.16888.com/style-201703-201703-1.html,2.77%,10,https://xl.16888.com/f/57329/history-201703-201703-1.html,34,https://xl.16888.com/level-6-201703-201703-1.html
2017-02,73,362,https://xl.16888.com/style-201702-201702-1.html,0.31%,11,https://xl.16888.com/f/57329/history-201702-201702-1.html,48,https://xl.16888.com/level-6-201702-201702-1.html
2017-01,119,350,https://xl.16888.com/style-201701-201701-1.html,0.41%,9,https://xl.16888.com/f/57329/history-201701-201701-1.html,47,https://xl.16888.com/level-6-201701-201701-1.html
2016-12,2528,217,https://xl.16888.com/style-201612-201612-1.html,4.56%,5,https://xl.16888.com/f/57329/history-201612-201612-1.html,24,https://xl.16888.com/level-6-201612-201612-1.html
2016-11,2069,235,https://xl.16888.com/style-201611-201611-1.html,3.82%,8,https://xl.16888.com/f/57329/history-201611-201611-1.html,25,https://xl.16888.com/level-6-201611-201611-1.html
2016-10,3118,187,https://xl.16888.com/style-201610-201610-1.html,6.19%,7,https://xl.16888.com/f/57329/history-201610-201610-1.html,18,https://xl.16888.com/level-6-201610-201610-1.html
2016-09,1241,245,https://xl.16888.com/style-201609-201609-1.html,2.70%,9,https://xl.16888.com/f/57329/history-201609-201609-1.html,26,https://xl.16888.com/level-6-201609-201609-1.html
2016-08,1512,214,https://xl.16888.com/style-201608-201608-1.html,3.95%,9,https://xl.16888.com/f/57329/history-201608-201608-1.html,24,https://xl.16888.com/level-6-201608-201608-1.html
2016-07,911,235,https://xl.16888.com/style-201607-201607-1.html,2.66%,8,https://xl.16888.com/f/57329/history-201607-201607-1.html,28,https://xl.16888.com/level-6-201607-201607-1.html
2016-06,1647,206,https://xl.16888.com/style-201606-201606-1.html,4.37%,8,https://xl.16888.com/f/57329/history-201606-201606-1.html,24,https://xl.16888.com/level-6-201606-201606-1.html
2016-05,1683,209,https://xl.16888.com/style-201605-201605-1.html,4.57%,8,https://xl.16888.com/f/57329/history-201605-201605-1.html,24,https://xl.16888.com/level-6-201605-201605-1.html
2016-04,2089,183,https://xl.16888.com/style-201604-201604-1.html,5.98%,7,https://xl.16888.com/f/57329/history-201604-201604-1.html,25,https://xl.16888.com/level-6-201604-201604-1.html
2016-03,2016,194,https://xl.16888.com/style-201603-201603-1.html,5.04%,6,https://xl.16888.com/f/57329/history-201603-201603-1.html,26,https://xl.16888.com/level-6-201603-201603-1.html
2016-02,1105,196,https://xl.16888.com/style-201602-201602-1.html,6.07%,6,https://xl.16888.com/f/57329/history-201602-201602-1.html,25,https://xl.16888.com/level-6-201602-201602-1.html
2016-01,686,267,https://xl.16888.com/style-201601-201601-1.html,1.60%,8,https://xl.16888.com/f/57329/history-201601-201601-1.html,32,https://xl.16888.com/level-6-201601-201601-1.html
2015-12,2255,206,https://xl.16888.com/style-201512-201512-1.html,4.33%,7,https://xl.16888.com/f/57329/history-201512-201512-1.html,26,https://xl.16888.com/level-6-201512-201512-1.html
2015-11,499,284,https://xl.16888.com/style-201511-201511-1.html,1.12%,10,https://xl.16888.com/f/57329/history-201511-201511-1.html,39,https://xl.16888.com/level-6-201511-201511-1.html
2015-10,353,284,https://xl.16888.com/style-201510-201510-1.html,0.85%,11,https://xl.16888.com/f/57329/history-201510-201510-1.html,38,https://xl.16888.com/level-6-201510-201510-1.html
2015-09,1620,196,https://xl.16888.com/style-201509-201509-1.html,5.31%,6,https://xl.16888.com/f/57329/history-201509-201509-1.html,23,https://xl.16888.com/level-6-201509-201509-1.html
2015-08,189,294,https://xl.16888.com/style-201508-201508-1.html,0.95%,11,https://xl.16888.com/f/57329/history-201508-201508-1.html,38,https://xl.16888.com/level-6-201508-201508-1.html
2015-07,309,269,https://xl.16888.com/style-201507-201507-1.html,1.28%,10,https://xl.16888.com/f/57329/history-201507-201507-1.html,36,https://xl.16888.com/level-6-201507-201507-1.html
2015-06,505,261,https://xl.16888.com/style-201506-201506-1.html,1.41%,8,https://xl.16888.com/f/57329/history-201506-201506-1.html,32,https://xl.16888.com/level-6-201506-201506-1.html
2015-05,406,268,https://xl.16888.com/style-201505-201505-1.html,1.18%,8,https://xl.16888.com/f/57329/history-201505-201505-1.html,34,https://xl.16888.com/level-6-201505-201505-1.html
2015-04,890,242,https://xl.16888.com/style-201504-201504-1.html,2.77%,7,https://xl.16888.com/f/57329/history-201504-201504-1.html,29,https://xl.16888.com/level-6-201504-201504-1.html
2015-03,400,268,https://xl.16888.com/style-201503-201503-1.html,0.87%,8,https://xl.16888.com/f/57329/history-201503-201503-1.html,35,https://xl.16888.com/level-6-201503-201503-1.html
2015-02,276,260,https://xl.16888.com/style-201502-201502-1.html,0.74%,9,https://xl.16888.com/f/57329/history-201502-201502-1.html,30,https://xl.16888.com/level-6-201502-201502-1.html
2015-01,423,264,https://xl.16888.com/style-201501-201501-1.html,1.00%,9,https://xl.16888.com/f/57329/history-201501-201501-1.html,31,https://xl.16888.com/level-6-201501-201501-1.html
2014-12,1128,233,https://xl.16888.com/style-201412-201412-1.html,2.14%,9,https://xl.16888.com/f/57329/history-201412-201412-1.html,28,https://xl.16888.com/level-6-201412-201412-1.html
2014-11,229,285,https://xl.16888.com/style-201411-201411-1.html,0.51%,13,https://xl.16888.com/f/57329/history-201411-201411-1.html,40,https://xl.16888.com/level-6-201411-201411-1.html
2014-10,199,274,https://xl.16888.com/style-201410-201410-1.html,0.47%,11,https://xl.16888.com/f/57329/history-201410-201410-1.html,38,https://xl.16888.com/level-6-201410-201410-1.html
2014-09,195,264,https://xl.16888.com/style-201409-201409-1.html,0.54%,11,https://xl.16888.com/f/57329/history-201409-201409-1.html,36,https://xl.16888.com/level-6-201409-201409-1.html
2014-08,212,263,https://xl.16888.com/style-201408-201408-1.html,0.70%,10,https://xl.16888.com/f/57329/history-201408-201408-1.html,37,https://xl.16888.com/level-6-201408-201408-1.html
